tag	published_at	asset_name	size_bytes	download_count	content_type
v1.0.459	2026-05-30T02:36:51Z	ArchDisc-1.0.459-arm64.dmg.blockmap	142500	0	application/octet-stream
v1.0.459	2026-05-30T02:36:51Z	ArchDisc-1.0.459-arm64.zip	131868737	0	application/zip
v1.0.459	2026-05-30T02:36:51Z	ArchDisc-1.0.459-arm64.zip.blockmap	136992	0	application/octet-stream
v1.0.459	2026-05-30T02:36:51Z	ArchDisc-1.0.459-x64.dmg	141584678	0	application/octet-stream
v1.0.459	2026-05-30T02:36:51Z	ArchDisc-1.0.459-x64.dmg.blockmap	147682	0	application/octet-stream
v1.0.459	2026-05-30T02:36:51Z	ArchDisc-1.0.459-x64.zip	137122016	0	application/zip
v1.0.459	2026-05-30T02:36:51Z	ArchDisc-1.0.459-x64.zip.blockmap	144883	0	application/octet-stream
v1.0.459	2026-05-30T02:36:51Z	ArchDisc-1.0.459-x86_64.AppImage	142144960	0	application/octet-stream
v1.0.459	2026-05-30T02:36:51Z	ArchDisc-Setup-1.0.459.exe	117006860	0	application/octet-stream
v1.0.459	2026-05-30T02:36:51Z	ArchDisc-Setup-1.0.459.exe.blockmap	123189	0	application/octet-stream
v1.0.459	2026-05-30T02:36:51Z	latest-linux.yml	388	0	text/yaml
v1.0.459	2026-05-30T02:36:51Z	latest-mac.yml	818	0	text/yaml
v1.0.459	2026-05-30T02:36:51Z	latest.yml	351	0	text/yaml
v1.0.460	2026-05-30T02:50:34Z	ArchDisc-1.0.460-arm64.dmg	136241601	0	application/octet-stream
v1.0.460	2026-05-30T02:50:34Z	ArchDisc-1.0.460-arm64.dmg.blockmap	143826	0	application/octet-stream
v1.0.460	2026-05-30T02:50:34Z	ArchDisc-1.0.460-arm64.zip	131870118	0	application/zip
v1.0.460	2026-05-30T02:50:34Z	ArchDisc-1.0.460-arm64.zip.blockmap	136724	0	application/octet-stream
v1.0.460	2026-05-30T02:50:34Z	ArchDisc-1.0.460-x64.dmg	141548136	0	application/octet-stream
v1.0.460	2026-05-30T02:50:34Z	ArchDisc-1.0.460-x64.dmg.blockmap	149107	0	application/octet-stream
v1.0.460	2026-05-30T02:50:34Z	ArchDisc-1.0.460-x64.zip	137123397	0	application/zip
v1.0.460	2026-05-30T02:50:34Z	ArchDisc-1.0.460-x64.zip.blockmap	144506	0	application/octet-stream
v1.0.460	2026-05-30T02:50:34Z	ArchDisc-1.0.460-x86_64.AppImage	142153431	0	application/octet-stream
v1.0.460	2026-05-30T02:50:34Z	ArchDisc-Setup-1.0.460.exe	117011413	0	application/octet-stream
v1.0.460	2026-05-30T02:50:34Z	ArchDisc-Setup-1.0.460.exe.blockmap	122119	0	application/octet-stream
v1.0.460	2026-05-30T02:50:34Z	latest-linux.yml	388	0	text/yaml
v1.0.460	2026-05-30T02:50:34Z	latest-mac.yml	818	0	text/yaml
v1.0.460	2026-05-30T02:50:34Z	latest.yml	351	0	text/yaml
v1.0.461	2026-05-30T03:03:03Z	ArchDisc-1.0.461-arm64.dmg	136243912	3	application/octet-stream
v1.0.461	2026-05-30T03:03:03Z	ArchDisc-1.0.461-arm64.dmg.blockmap	144161	3	application/octet-stream
v1.0.461	2026-05-30T03:03:03Z	ArchDisc-1.0.461-arm64.zip	131870723	3	application/zip
v1.0.461	2026-05-30T03:03:03Z	ArchDisc-1.0.461-arm64.zip.blockmap	137182	3	application/octet-stream
v1.0.461	2026-05-30T03:03:03Z	ArchDisc-1.0.461-x64.dmg	141548753	3	application/octet-stream
v1.0.461	2026-05-30T03:03:03Z	ArchDisc-1.0.461-x64.dmg.blockmap	148722	3	application/octet-stream
v1.0.461	2026-05-30T03:03:03Z	ArchDisc-1.0.461-x64.zip	137124002	3	application/zip
v1.0.461	2026-05-30T03:03:03Z	ArchDisc-1.0.461-x64.zip.blockmap	145077	3	application/octet-stream
v1.0.461	2026-05-30T03:03:03Z	ArchDisc-1.0.461-x86_64.AppImage	142153277	3	application/octet-stream
v1.0.461	2026-05-30T03:03:03Z	ArchDisc-Setup-1.0.461.exe	117010445	3	application/octet-stream
v1.0.461	2026-05-30T03:03:03Z	ArchDisc-Setup-1.0.461.exe.blockmap	122596	3	application/octet-stream
v1.0.461	2026-05-30T03:03:03Z	latest-linux.yml	388	1	text/yaml
v1.0.461	2026-05-30T03:03:03Z	latest-mac.yml	818	1	text/yaml
v1.0.461	2026-05-30T03:03:03Z	latest.yml	351	1	text/yaml
v1.0.462	2026-05-30T03:10:44Z	ArchDisc-1.0.462-arm64.dmg	136247205	0	application/octet-stream
v1.0.462	2026-05-30T03:10:44Z	ArchDisc-1.0.462-arm64.dmg.blockmap	144032	1	application/octet-stream
v1.0.462	2026-05-30T03:10:44Z	ArchDisc-1.0.462-arm64.zip	131871689	0	application/zip
v1.0.462	2026-05-30T03:10:44Z	ArchDisc-1.0.462-arm64.zip.blockmap	136889	1	application/octet-stream
v1.0.462	2026-05-30T03:10:44Z	ArchDisc-1.0.462-x64.dmg	141553092	0	application/octet-stream
v1.0.462	2026-05-30T03:10:44Z	ArchDisc-1.0.462-x64.dmg.blockmap	149704	0	application/octet-stream
v1.0.462	2026-05-30T03:10:44Z	ArchDisc-1.0.462-x64.zip	137124968	0	application/zip
v1.0.462	2026-05-30T03:10:44Z	ArchDisc-1.0.462-x64.zip.blockmap	144693	0	application/octet-stream
v1.0.462	2026-05-30T03:10:44Z	ArchDisc-1.0.462-x86_64.AppImage	142149339	0	application/octet-stream
v1.0.462	2026-05-30T03:10:44Z	ArchDisc-Setup-1.0.462.exe	117010820	0	application/octet-stream
v1.0.462	2026-05-30T03:10:44Z	ArchDisc-Setup-1.0.462.exe.blockmap	122683	0	application/octet-stream
v1.0.462	2026-05-30T03:10:44Z	latest-linux.yml	388	0	text/yaml
v1.0.462	2026-05-30T03:10:44Z	latest-mac.yml	818	0	text/yaml
v1.0.462	2026-05-30T03:10:44Z	latest.yml	351	0	text/yaml
v1.0.463	2026-05-30T03:16:17Z	ArchDisc-1.0.463-arm64.dmg	136247180	3	application/octet-stream
v1.0.463	2026-05-30T03:16:17Z	ArchDisc-1.0.463-arm64.dmg.blockmap	144033	4	application/octet-stream
v1.0.463	2026-05-30T03:16:17Z	ArchDisc-1.0.463-arm64.zip	131871693	3	application/zip
v1.0.463	2026-05-30T03:16:17Z	ArchDisc-1.0.463-arm64.zip.blockmap	137310	4	application/octet-stream
v1.0.463	2026-05-30T03:16:17Z	ArchDisc-1.0.463-x64.dmg	141552982	3	application/octet-stream
v1.0.463	2026-05-30T03:16:17Z	ArchDisc-1.0.463-x64.dmg.blockmap	149738	3	application/octet-stream
v1.0.463	2026-05-30T03:16:17Z	ArchDisc-1.0.463-x64.zip	137124972	3	application/zip
v1.0.463	2026-05-30T03:16:17Z	ArchDisc-1.0.463-x64.zip.blockmap	145258	4	application/octet-stream
v1.0.463	2026-05-30T03:16:17Z	ArchDisc-1.0.463-x86_64.AppImage	142149334	3	application/octet-stream
v1.0.463	2026-05-30T03:16:17Z	ArchDisc-Setup-1.0.463.exe	117010975	3	application/octet-stream
v1.0.463	2026-05-30T03:16:17Z	ArchDisc-Setup-1.0.463.exe.blockmap	122925	3	application/octet-stream
v1.0.463	2026-05-30T03:16:17Z	latest-linux.yml	388	1	text/yaml
v1.0.463	2026-05-30T03:16:17Z	latest-mac.yml	818	1	text/yaml
v1.0.463	2026-05-30T03:16:17Z	latest.yml	351	1	text/yaml
v1.0.464	2026-05-30T03:24:41Z	ArchDisc-1.0.464-arm64.dmg	136251048	0	application/octet-stream
v1.0.464	2026-05-30T03:24:41Z	ArchDisc-1.0.464-arm64.dmg.blockmap	144085	0	application/octet-stream
v1.0.464	2026-05-30T03:24:41Z	ArchDisc-1.0.464-arm64.zip	131872076	0	application/zip
v1.0.464	2026-05-30T03:24:41Z	ArchDisc-1.0.464-arm64.zip.blockmap	137219	0	application/octet-stream
v1.0.464	2026-05-30T03:24:41Z	ArchDisc-1.0.464-x64.dmg	141550957	0	application/octet-stream
v1.0.464	2026-05-30T03:24:41Z	ArchDisc-1.0.464-x64.dmg.blockmap	148979	0	application/octet-stream
v1.0.464	2026-05-30T03:24:41Z	ArchDisc-1.0.464-x64.zip	137125355	0	application/zip
v1.0.464	2026-05-30T03:24:41Z	ArchDisc-1.0.464-x64.zip.blockmap	145144	0	application/octet-stream
v1.0.464	2026-05-30T03:24:41Z	ArchDisc-1.0.464-x86_64.AppImage	142149422	0	application/octet-stream
v1.0.464	2026-05-30T03:24:41Z	ArchDisc-Setup-1.0.464.exe	117012420	0	application/octet-stream
v1.0.464	2026-05-30T03:24:41Z	ArchDisc-Setup-1.0.464.exe.blockmap	122341	0	application/octet-stream
v1.0.464	2026-05-30T03:24:41Z	latest-linux.yml	388	0	text/yaml
v1.0.464	2026-05-30T03:24:41Z	latest-mac.yml	818	0	text/yaml
v1.0.464	2026-05-30T03:24:41Z	latest.yml	351	0	text/yaml
v1.0.465	2026-05-30T03:37:47Z	ArchDisc-1.0.465-arm64.dmg	136247604	0	application/octet-stream
v1.0.465	2026-05-30T03:37:47Z	ArchDisc-1.0.465-arm64.dmg.blockmap	143791	0	application/octet-stream
v1.0.465	2026-05-30T03:37:47Z	ArchDisc-1.0.465-arm64.zip	131872098	0	application/zip
v1.0.465	2026-05-30T03:37:47Z	ArchDisc-1.0.465-arm64.zip.blockmap	137107	0	application/octet-stream
v1.0.465	2026-05-30T03:37:47Z	ArchDisc-1.0.465-x64.dmg	141543974	0	application/octet-stream
v1.0.465	2026-05-30T03:37:47Z	ArchDisc-1.0.465-x64.dmg.blockmap	148364	0	application/octet-stream
v1.0.465	2026-05-30T03:37:47Z	ArchDisc-1.0.465-x64.zip	137125377	0	application/zip
v1.0.465	2026-05-30T03:37:47Z	ArchDisc-1.0.465-x64.zip.blockmap	144889	0	application/octet-stream
v1.0.465	2026-05-30T03:37:47Z	ArchDisc-1.0.465-x86_64.AppImage	142149046	0	application/octet-stream
v1.0.465	2026-05-30T03:37:47Z	ArchDisc-Setup-1.0.465.exe	117015532	0	application/octet-stream
v1.0.465	2026-05-30T03:37:47Z	ArchDisc-Setup-1.0.465.exe.blockmap	122676	0	application/octet-stream
v1.0.465	2026-05-30T03:37:47Z	latest-linux.yml	388	0	text/yaml
v1.0.465	2026-05-30T03:37:47Z	latest-mac.yml	818	0	text/yaml
v1.0.465	2026-05-30T03:37:47Z	latest.yml	351	0	text/yaml
v1.0.466	2026-05-30T03:40:31Z	ArchDisc-1.0.466-arm64.dmg	136234087	0	application/octet-stream
v1.0.466	2026-05-30T03:40:31Z	ArchDisc-1.0.466-arm64.dmg.blockmap	143226	0	application/octet-stream
v1.0.466	2026-05-30T03:40:31Z	ArchDisc-1.0.466-arm64.zip	131875533	0	application/zip
v1.0.466	2026-05-30T03:40:31Z	ArchDisc-1.0.466-arm64.zip.blockmap	136998	0	application/octet-stream
v1.0.466	2026-05-30T03:40:31Z	ArchDisc-1.0.466-x64.dmg	141536807	0	application/octet-stream
v1.0.466	2026-05-30T03:40:31Z	ArchDisc-1.0.466-x64.dmg.blockmap	149164	0	application/octet-stream
v1.0.466	2026-05-30T03:40:31Z	ArchDisc-1.0.466-x64.zip	137128812	0	application/zip
v1.0.466	2026-05-30T03:40:31Z	ArchDisc-1.0.466-x64.zip.blockmap	144867	0	application/octet-stream
v1.0.466	2026-05-30T03:40:31Z	ArchDisc-1.0.466-x86_64.AppImage	142153010	0	application/octet-stream
v1.0.466	2026-05-30T03:40:31Z	ArchDisc-Setup-1.0.466.exe	117014886	0	application/octet-stream
v1.0.466	2026-05-30T03:40:31Z	ArchDisc-Setup-1.0.466.exe.blockmap	123215	0	application/octet-stream
v1.0.466	2026-05-30T03:40:31Z	latest-linux.yml	388	0	text/yaml
v1.0.466	2026-05-30T03:40:31Z	latest-mac.yml	818	0	text/yaml
v1.0.466	2026-05-30T03:40:31Z	latest.yml	351	0	text/yaml
v1.0.467	2026-05-30T03:44:50Z	ArchDisc-1.0.467-arm64.dmg	136241511	3	application/octet-stream
v1.0.467	2026-05-30T03:44:50Z	ArchDisc-1.0.467-arm64.dmg.blockmap	144497	3	application/octet-stream
v1.0.467	2026-05-30T03:44:50Z	ArchDisc-1.0.467-arm64.zip	131876285	3	application/zip
v1.0.467	2026-05-30T03:44:50Z	ArchDisc-1.0.467-arm64.zip.blockmap	136881	3	application/octet-stream
v1.0.467	2026-05-30T03:44:50Z	ArchDisc-1.0.467-x64.dmg	141536787	3	application/octet-stream
v1.0.467	2026-05-30T03:44:50Z	ArchDisc-1.0.467-x64.dmg.blockmap	148889	3	application/octet-stream
v1.0.467	2026-05-30T03:44:50Z	ArchDisc-1.0.467-x64.zip	137129564	3	application/zip
v1.0.467	2026-05-30T03:44:50Z	ArchDisc-1.0.467-x64.zip.blockmap	144749	3	application/octet-stream
v1.0.467	2026-05-30T03:44:50Z	ArchDisc-1.0.467-x86_64.AppImage	142156952	3	application/octet-stream
v1.0.467	2026-05-30T03:44:50Z	ArchDisc-Setup-1.0.467.exe	117016891	3	application/octet-stream
v1.0.467	2026-05-30T03:44:50Z	ArchDisc-Setup-1.0.467.exe.blockmap	122949	3	application/octet-stream
v1.0.467	2026-05-30T03:44:50Z	latest-linux.yml	388	1	text/yaml
v1.0.467	2026-05-30T03:44:50Z	latest-mac.yml	818	1	text/yaml
v1.0.467	2026-05-30T03:44:50Z	latest.yml	351	1	text/yaml
v1.0.468	2026-05-30T03:48:38Z	ArchDisc-1.0.468-arm64.dmg	136245547	0	application/octet-stream
v1.0.468	2026-05-30T03:48:38Z	ArchDisc-1.0.468-arm64.dmg.blockmap	143323	0	application/octet-stream
v1.0.468	2026-05-30T03:48:38Z	ArchDisc-1.0.468-arm64.zip	131872877	0	application/zip
v1.0.468	2026-05-30T03:48:38Z	ArchDisc-1.0.468-arm64.zip.blockmap	136972	0	application/octet-stream
v1.0.468	2026-05-30T03:48:38Z	ArchDisc-1.0.468-x64.dmg	141538705	0	application/octet-stream
v1.0.468	2026-05-30T03:48:38Z	ArchDisc-1.0.468-x64.dmg.blockmap	149766	0	application/octet-stream
v1.0.468	2026-05-30T03:48:38Z	ArchDisc-1.0.468-x64.zip	137126156	0	application/zip
v1.0.468	2026-05-30T03:48:38Z	ArchDisc-1.0.468-x64.zip.blockmap	144840	0	application/octet-stream
v1.0.468	2026-05-30T03:48:38Z	ArchDisc-1.0.468-x86_64.AppImage	142161081	0	application/octet-stream
v1.0.468	2026-05-30T03:48:38Z	ArchDisc-Setup-1.0.468.exe	117015586	0	application/octet-stream
v1.0.468	2026-05-30T03:48:38Z	ArchDisc-Setup-1.0.468.exe.blockmap	123022	0	application/octet-stream
v1.0.468	2026-05-30T03:48:38Z	latest-linux.yml	388	0	text/yaml
v1.0.468	2026-05-30T03:48:38Z	latest-mac.yml	818	0	text/yaml
v1.0.468	2026-05-30T03:48:38Z	latest.yml	351	0	text/yaml
v1.0.469	2026-05-30T03:50:35Z	ArchDisc-1.0.469-arm64.dmg	136246842	0	application/octet-stream
v1.0.469	2026-05-30T03:50:35Z	ArchDisc-1.0.469-arm64.dmg.blockmap	143599	0	application/octet-stream
v1.0.469	2026-05-30T03:50:35Z	ArchDisc-1.0.469-arm64.zip	131873061	0	application/zip
v1.0.469	2026-05-30T03:50:35Z	ArchDisc-1.0.469-arm64.zip.blockmap	137454	0	application/octet-stream
v1.0.469	2026-05-30T03:50:35Z	ArchDisc-1.0.469-x64.dmg	141537855	0	application/octet-stream
v1.0.469	2026-05-30T03:50:35Z	ArchDisc-1.0.469-x64.dmg.blockmap	149807	0	application/octet-stream
v1.0.469	2026-05-30T03:50:35Z	ArchDisc-1.0.469-x64.zip	137126340	0	application/zip
v1.0.469	2026-05-30T03:50:35Z	ArchDisc-1.0.469-x64.zip.blockmap	145328	0	application/octet-stream
v1.0.469	2026-05-30T03:50:35Z	ArchDisc-1.0.469-x86_64.AppImage	142161859	0	application/octet-stream
v1.0.469	2026-05-30T03:50:35Z	ArchDisc-Setup-1.0.469.exe	117015166	0	application/octet-stream
v1.0.469	2026-05-30T03:50:35Z	ArchDisc-Setup-1.0.469.exe.blockmap	122816	0	application/octet-stream
v1.0.469	2026-05-30T03:50:35Z	latest-linux.yml	388	0	text/yaml
v1.0.469	2026-05-30T03:50:35Z	latest-mac.yml	818	0	text/yaml
v1.0.469	2026-05-30T03:50:35Z	latest.yml	351	0	text/yaml
v1.0.470	2026-05-30T03:54:21Z	ArchDisc-1.0.470-arm64.dmg	136246908	0	application/octet-stream
v1.0.470	2026-05-30T03:54:21Z	ArchDisc-1.0.470-arm64.dmg.blockmap	143217	0	application/octet-stream
v1.0.470	2026-05-30T03:54:21Z	ArchDisc-1.0.470-arm64.zip	131873846	0	application/zip
v1.0.470	2026-05-30T03:54:21Z	ArchDisc-1.0.470-arm64.zip.blockmap	137223	0	application/octet-stream
v1.0.470	2026-05-30T03:54:21Z	ArchDisc-1.0.470-x64.dmg	141541991	0	application/octet-stream
v1.0.470	2026-05-30T03:54:21Z	ArchDisc-1.0.470-x64.dmg.blockmap	149130	0	application/octet-stream
v1.0.470	2026-05-30T03:54:21Z	ArchDisc-1.0.470-x64.zip	137127125	0	application/zip
v1.0.470	2026-05-30T03:54:21Z	ArchDisc-1.0.470-x64.zip.blockmap	145181	0	application/octet-stream
v1.0.470	2026-05-30T03:54:21Z	ArchDisc-1.0.470-x86_64.AppImage	142161945	0	application/octet-stream
v1.0.470	2026-05-30T03:54:21Z	ArchDisc-Setup-1.0.470.exe	117014935	0	application/octet-stream
v1.0.470	2026-05-30T03:54:21Z	ArchDisc-Setup-1.0.470.exe.blockmap	123450	0	application/octet-stream
v1.0.470	2026-05-30T03:54:21Z	latest-linux.yml	388	0	text/yaml
v1.0.470	2026-05-30T03:54:21Z	latest-mac.yml	818	0	text/yaml
v1.0.470	2026-05-30T03:54:21Z	latest.yml	351	0	text/yaml
v1.0.471	2026-05-30T03:56:23Z	ArchDisc-1.0.471-arm64.dmg	136242175	0	application/octet-stream
v1.0.471	2026-05-30T03:56:23Z	ArchDisc-1.0.471-arm64.dmg.blockmap	142650	0	application/octet-stream
v1.0.471	2026-05-30T03:56:23Z	ArchDisc-1.0.471-arm64.zip	131877081	0	application/zip
v1.0.471	2026-05-30T03:56:23Z	ArchDisc-1.0.471-arm64.zip.blockmap	137404	0	application/octet-stream
v1.0.471	2026-05-30T03:56:23Z	ArchDisc-1.0.471-x64.dmg	141544646	0	application/octet-stream
v1.0.471	2026-05-30T03:56:23Z	ArchDisc-1.0.471-x64.dmg.blockmap	148837	0	application/octet-stream
v1.0.471	2026-05-30T03:56:23Z	ArchDisc-1.0.471-x64.zip	137130360	0	application/zip
v1.0.471	2026-05-30T03:56:23Z	ArchDisc-1.0.471-x64.zip.blockmap	145274	0	application/octet-stream
v1.0.471	2026-05-30T03:56:23Z	ArchDisc-1.0.471-x86_64.AppImage	142165623	0	application/octet-stream
v1.0.471	2026-05-30T03:56:23Z	ArchDisc-Setup-1.0.471.exe	117016261	0	application/octet-stream
v1.0.471	2026-05-30T03:56:23Z	ArchDisc-Setup-1.0.471.exe.blockmap	122799	0	application/octet-stream
v1.0.471	2026-05-30T03:56:23Z	latest-linux.yml	388	0	text/yaml
v1.0.471	2026-05-30T03:56:23Z	latest-mac.yml	818	0	text/yaml
v1.0.471	2026-05-30T03:56:23Z	latest.yml	351	0	text/yaml
v1.0.472	2026-05-30T03:59:41Z	ArchDisc-1.0.472-arm64.dmg	136245192	0	application/octet-stream
v1.0.472	2026-05-30T03:59:41Z	ArchDisc-1.0.472-arm64.dmg.blockmap	143062	0	application/octet-stream
v1.0.472	2026-05-30T03:59:41Z	ArchDisc-1.0.472-arm64.zip	131880037	0	application/zip
v1.0.472	2026-05-30T03:59:41Z	ArchDisc-1.0.472-arm64.zip.blockmap	137251	0	application/octet-stream
v1.0.472	2026-05-30T03:59:41Z	ArchDisc-1.0.472-x64.dmg	141546201	0	application/octet-stream
v1.0.472	2026-05-30T03:59:41Z	ArchDisc-1.0.472-x64.dmg.blockmap	149196	0	application/octet-stream
v1.0.472	2026-05-30T03:59:41Z	ArchDisc-1.0.472-x64.zip	137133316	0	application/zip
v1.0.472	2026-05-30T03:59:41Z	ArchDisc-1.0.472-x64.zip.blockmap	145086	0	application/octet-stream
v1.0.472	2026-05-30T03:59:41Z	ArchDisc-1.0.472-x86_64.AppImage	142166157	0	application/octet-stream
v1.0.472	2026-05-30T03:59:41Z	ArchDisc-Setup-1.0.472.exe	117019324	0	application/octet-stream
v1.0.472	2026-05-30T03:59:41Z	ArchDisc-Setup-1.0.472.exe.blockmap	122577	0	application/octet-stream
v1.0.472	2026-05-30T03:59:41Z	latest-linux.yml	388	0	text/yaml
v1.0.472	2026-05-30T03:59:41Z	latest-mac.yml	818	0	text/yaml
v1.0.472	2026-05-30T03:59:41Z	latest.yml	351	0	text/yaml
v1.0.473	2026-05-30T04:01:28Z	ArchDisc-1.0.473-arm64.dmg	136250343	0	application/octet-stream
v1.0.473	2026-05-30T04:01:28Z	ArchDisc-1.0.473-arm64.dmg.blockmap	143808	0	application/octet-stream
v1.0.473	2026-05-30T04:01:28Z	ArchDisc-1.0.473-arm64.zip	131877388	0	application/zip
v1.0.473	2026-05-30T04:01:28Z	ArchDisc-1.0.473-arm64.zip.blockmap	137042	0	application/octet-stream
v1.0.473	2026-05-30T04:01:28Z	ArchDisc-1.0.473-x64.dmg	141555756	0	application/octet-stream
v1.0.473	2026-05-30T04:01:28Z	ArchDisc-1.0.473-x64.dmg.blockmap	149625	0	application/octet-stream
v1.0.473	2026-05-30T04:01:28Z	ArchDisc-1.0.473-x64.zip	137130667	0	application/zip
v1.0.473	2026-05-30T04:01:28Z	ArchDisc-1.0.473-x64.zip.blockmap	144915	0	application/octet-stream
v1.0.473	2026-05-30T04:01:28Z	ArchDisc-1.0.473-x86_64.AppImage	142173821	0	application/octet-stream
v1.0.473	2026-05-30T04:01:28Z	ArchDisc-Setup-1.0.473.exe	117019773	0	application/octet-stream
v1.0.473	2026-05-30T04:01:28Z	ArchDisc-Setup-1.0.473.exe.blockmap	122270	0	application/octet-stream
v1.0.473	2026-05-30T04:01:28Z	latest-linux.yml	388	0	text/yaml
v1.0.473	2026-05-30T04:01:28Z	latest-mac.yml	818	0	text/yaml
v1.0.473	2026-05-30T04:01:28Z	latest.yml	351	0	text/yaml
v1.0.474	2026-05-30T04:03:50Z	ArchDisc-1.0.474-arm64.dmg	136248597	0	application/octet-stream
v1.0.474	2026-05-30T04:03:50Z	ArchDisc-1.0.474-arm64.dmg.blockmap	142631	0	application/octet-stream
v1.0.474	2026-05-30T04:03:50Z	ArchDisc-1.0.474-arm64.zip	131877864	0	application/zip
v1.0.474	2026-05-30T04:03:50Z	ArchDisc-1.0.474-arm64.zip.blockmap	137251	0	application/octet-stream
v1.0.474	2026-05-30T04:03:50Z	ArchDisc-1.0.474-x64.dmg	141561297	0	application/octet-stream
v1.0.474	2026-05-30T04:03:50Z	ArchDisc-1.0.474-x64.dmg.blockmap	149959	0	application/octet-stream
v1.0.474	2026-05-30T04:03:50Z	ArchDisc-1.0.474-x64.zip	137131143	0	application/zip
v1.0.474	2026-05-30T04:03:50Z	ArchDisc-1.0.474-x64.zip.blockmap	145168	0	application/octet-stream
v1.0.474	2026-05-30T04:03:50Z	ArchDisc-1.0.474-x86_64.AppImage	142165579	0	application/octet-stream
v1.0.474	2026-05-30T04:03:50Z	ArchDisc-Setup-1.0.474.exe	117018670	0	application/octet-stream
v1.0.474	2026-05-30T04:03:50Z	ArchDisc-Setup-1.0.474.exe.blockmap	122523	0	application/octet-stream
v1.0.474	2026-05-30T04:03:50Z	latest-linux.yml	388	0	text/yaml
v1.0.474	2026-05-30T04:03:50Z	latest-mac.yml	818	0	text/yaml
v1.0.474	2026-05-30T04:03:50Z	latest.yml	351	0	text/yaml
v1.0.475	2026-05-30T04:05:50Z	ArchDisc-1.0.475-arm64.dmg	136250437	0	application/octet-stream
v1.0.475	2026-05-30T04:05:50Z	ArchDisc-1.0.475-arm64.dmg.blockmap	143495	0	application/octet-stream
v1.0.475	2026-05-30T04:05:50Z	ArchDisc-1.0.475-arm64.zip	131878252	0	application/zip
v1.0.475	2026-05-30T04:05:50Z	ArchDisc-1.0.475-arm64.zip.blockmap	137067	0	application/octet-stream
v1.0.475	2026-05-30T04:05:50Z	ArchDisc-1.0.475-x64.dmg	141563153	0	application/octet-stream
v1.0.475	2026-05-30T04:05:50Z	ArchDisc-1.0.475-x64.dmg.blockmap	148475	0	application/octet-stream
v1.0.475	2026-05-30T04:05:50Z	ArchDisc-1.0.475-x64.zip	137131531	0	application/zip
v1.0.475	2026-05-30T04:05:50Z	ArchDisc-1.0.475-x64.zip.blockmap	144957	0	application/octet-stream
v1.0.475	2026-05-30T04:05:50Z	ArchDisc-1.0.475-x86_64.AppImage	142165147	0	application/octet-stream
v1.0.475	2026-05-30T04:05:50Z	ArchDisc-Setup-1.0.475.exe	117018336	0	application/octet-stream
v1.0.475	2026-05-30T04:05:50Z	ArchDisc-Setup-1.0.475.exe.blockmap	123115	0	application/octet-stream
v1.0.475	2026-05-30T04:05:50Z	latest-linux.yml	388	0	text/yaml
v1.0.475	2026-05-30T04:05:50Z	latest-mac.yml	818	0	text/yaml
v1.0.475	2026-05-30T04:05:50Z	latest.yml	351	0	text/yaml
v1.0.476	2026-05-30T04:07:43Z	ArchDisc-1.0.476-arm64.dmg	136254099	0	application/octet-stream
v1.0.476	2026-05-30T04:07:43Z	ArchDisc-1.0.476-arm64.dmg.blockmap	145328	0	application/octet-stream
v1.0.476	2026-05-30T04:07:43Z	ArchDisc-1.0.476-arm64.zip	131879029	0	application/zip
v1.0.476	2026-05-30T04:07:43Z	ArchDisc-1.0.476-arm64.zip.blockmap	136625	0	application/octet-stream
v1.0.476	2026-05-30T04:07:43Z	ArchDisc-1.0.476-x64.dmg	141555259	0	application/octet-stream
v1.0.476	2026-05-30T04:07:43Z	ArchDisc-1.0.476-x64.dmg.blockmap	148364	0	application/octet-stream
v1.0.476	2026-05-30T04:07:43Z	ArchDisc-1.0.476-x64.zip	137132308	0	application/zip
v1.0.476	2026-05-30T04:07:43Z	ArchDisc-1.0.476-x64.zip.blockmap	144333	0	application/octet-stream
v1.0.476	2026-05-30T04:07:43Z	ArchDisc-1.0.476-x86_64.AppImage	142161582	0	application/octet-stream
v1.0.476	2026-05-30T04:07:43Z	ArchDisc-Setup-1.0.476.exe	117017693	0	application/octet-stream
v1.0.476	2026-05-30T04:07:43Z	ArchDisc-Setup-1.0.476.exe.blockmap	123104	0	application/octet-stream
v1.0.476	2026-05-30T04:07:43Z	latest-linux.yml	388	0	text/yaml
v1.0.476	2026-05-30T04:07:43Z	latest-mac.yml	818	0	text/yaml
v1.0.476	2026-05-30T04:07:43Z	latest.yml	351	0	text/yaml
v1.0.477	2026-05-30T04:09:31Z	ArchDisc-1.0.477-arm64.dmg	136259611	0	application/octet-stream
v1.0.477	2026-05-30T04:09:31Z	ArchDisc-1.0.477-arm64.dmg.blockmap	144308	0	application/octet-stream
v1.0.477	2026-05-30T04:09:31Z	ArchDisc-1.0.477-arm64.zip	131879852	0	application/zip
v1.0.477	2026-05-30T04:09:31Z	ArchDisc-1.0.477-arm64.zip.blockmap	136879	0	application/octet-stream
v1.0.477	2026-05-30T04:09:31Z	ArchDisc-1.0.477-x64.dmg	141554010	0	application/octet-stream
v1.0.477	2026-05-30T04:09:31Z	ArchDisc-1.0.477-x64.dmg.blockmap	150130	0	application/octet-stream
v1.0.477	2026-05-30T04:09:31Z	ArchDisc-1.0.477-x64.zip	137133131	0	application/zip
v1.0.477	2026-05-30T04:09:31Z	ArchDisc-1.0.477-x64.zip.blockmap	144713	0	application/octet-stream
